q01,q02,q03,q04,q05,q06,q07,q08,q09,q10,q11,q12,q13,q14,q15,q16,q17,q18,q19,storia,authorship,LLM
6,6,5,3,1,6,3,5,6,5,5,5,1,NO,NO,NO,NO,SI,4,storia_1,autore_umano,gpt
6,7,6,3,1,7,4,5,6,4,4,5,1,NO,NO,NO,NO,SI,4,storia_1,autore_umano,gpt
7,6,5,2,1,6,3,5,6,4,5,5,1,NO,NO,NO,NO,SI,4,storia_1,autore_umano,gpt
5,5,5,2,1,5,4,3,5,4,4,5,1,NO,NO,NO,NO,SI,4,storia_1,autore_umano,gpt
6,6,5,3,1,7,4,6,5,4,4,5,1,NO,NO,NO,NO,SI,4,storia_1,autore_umano,gpt
6,6,5,3,1,6,2,4,5,4,4,5,1,NO,NO,NO,NO,SI,4,storia_1,autore_umano,gpt
5,5,5,3,1,5,4,5,5,4,4,5,1,NO,NO,NO,NO,SI,4,storia_1,autore_umano,gpt
6,5,4,3,1,6,4,5,6,3,4,5,1,NO,NO,NO,NO,SI,4,storia_1,autore_umano,gpt
6,5,6,2,1,7,3,5,6,3,4,5,1,SI,NO,NO,NO,SI,4,storia_1,autore_umano,gpt
5,5,4,2,1,5,3,4,5,4,4,5,1,NO,NO,NO,NO,SI,4,storia_1,autore_umano,gpt
7,6,6,2,1,7,3,5,6,4,4,5,1,NO,NO,NO,NO,SI,4,storia_1,autore_umano,gpt
5,6,6,2,1,6,2,5,6,5,5,5,1,NO,NO,NO,NO,SI,4,storia_1,autore_umano,gpt
6,5,5,2,1,6,2,5,6,5,5,5,1,NO,NO,NO,NO,SI,4,storia_1,autore_umano,gpt
7,6,6,3,1,7,4,5,6,4,4,5,1,SI,NO,NO,NO,SI,4,storia_1,autore_umano,gpt
6,7,6,3,1,7,3,4,6,4,5,5,1,NO,NO,NO,NO,SI,4,storia_1,autore_umano,gpt
5,5,5,2,1,5,4,5,5,4,5,5,1,NO,NO,NO,NO,SI,4,storia_1,autore_umano,gpt
6,5,5,3,1,6,4,5,6,4,4,5,1,NO,NO,NO,NO,SI,4,storia_1,autore_umano,gpt
6,5,5,2,1,6,3,5,6,4,4,5,1,NO,NO,NO,NO,SI,4,storia_1,autore_umano,gpt
5,6,5,3,1,6,4,5,6,4,5,5,1,NO,NO,NO,NO,SI,4,storia_1,autore_umano,gpt
5,5,5,3,1,5,2,5,5,5,5,5,1,NO,NO,NO,NO,SI,5,storia_1,autore_umano,gpt
6,6,5,3,1,6,3,4,5,5,5,5,1,NO,NO,NO,NO,SI,4,storia_1,autore_umano,gpt
7,6,5,4,1,6,4,5,6,4,4,5,1,NO,NO,NO,NO,SI,4,storia_1,autore_umano,gpt
7,6,5,2,1,7,6,6,6,5,5,5,1,NO,NO,NO,NO,SI,5,storia_2,autore_umano,gpt
5,5,5,1,1,5,4,5,5,5,5,5,1,NO,NO,NO,NO,SI,5,storia_2,autore_umano,gpt
7,6,6,2,1,7,5,7,6,5,5,5,1,NO,NO,NO,NO,SI,5,storia_2,autore_umano,gpt
7,6,5,1,1,6,5,5,6,5,4,5,1,NO,NO,NO,NO,SI,5,storia_2,autore_umano,gpt
5,5,4,1,1,5,3,5,5,5,4,5,1,NO,NO,NO,NO,SI,5,storia_2,autore_umano,gpt
6,5,6,2,1,7,5,6,6,5,5,5,1,NO,NO,NO,NO,SI,5,storia_2,autore_umano,gpt
7,6,5,1,1,7,5,6,7,5,4,5,1,NO,NO,NO,NO,SI,5,storia_2,autore_umano,gpt
5,5,5,2,1,5,4,5,5,4,4,5,1,NO,NO,NO,NO,SI,5,storia_2,autore_umano,gpt
6,6,5,1,1,6,1,6,5,5,4,5,1,NO,NO,NO,NO,SI,5,storia_2,autore_umano,gpt
7,6,5,1,1,7,5,6,7,5,4,5,1,NO,NO,NO,NO,SI,5,storia_2,autore_umano,gpt
7,6,5,1,1,7,5,6,7,5,5,5,1,NO,NO,NO,NO,SI,5,storia_2,autore_umano,gpt
7,6,5,2,1,7,4,6,6,5,5,5,1,NO,NO,NO,NO,SI,5,storia_2,autore_umano,gpt
6,5,5,2,1,6,5,6,5,5,4,5,1,NO,NO,NO,NO,SI,5,storia_2,autore_umano,gpt
6,5,5,1,1,6,5,6,5,4,4,5,1,NO,NO,NO,NO,SI,5,storia_2,autore_umano,gpt
6,5,5,2,1,6,4,5,6,5,5,5,1,NO,NO,NO,NO,SI,5,storia_2,autore_umano,gpt
7,6,5,1,1,6,5,7,6,5,5,5,1,NO,NO,NO,NO,SI,5,storia_2,autore_umano,gpt
7,6,6,2,1,7,6,7,7,5,5,5,1,NO,NO,NO,NO,SI,5,storia_2,autore_umano,gpt
5,5,5,2,1,5,4,5,5,5,4,5,1,NO,NO,NO,NO,SI,5,storia_2,autore_umano,gpt
7,6,5,2,1,7,5,6,6,4,4,5,1,NO,NO,NO,NO,SI,5,storia_2,autore_umano,gpt
7,6,5,2,1,6,4,5,6,5,5,5,1,NO,NO,NO,NO,SI,5,storia_2,autore_umano,gpt
7,6,6,2,1,7,5,6,7,5,4,5,1,NO,NO,NO,NO,SI,5,storia_2,autore_umano,gpt
7,6,5,1,1,6,5,6,7,5,4,5,1,NO,NO,NO,NO,SI,5,storia_2,autore_umano,gpt
7,6,6,2,1,7,6,7,7,5,5,5,1,NO,NO,NO,NO,SI,5,storia_2,autore_umano,gpt
7,7,6,2,1,7,6,7,6,5,4,5,1,NO,NO,NO,NO,SI,5,storia_2,autore_umano,gpt
7,6,5,2,1,7,5,6,7,5,5,5,1,NO,NO,NO,NO,SI,5,storia_2,autore_umano,gpt
7,6,6,2,1,7,5,6,7,5,5,5,1,NO,NO,NO,NO,SI,5,storia_2,autore_umano,gpt
6,6,5,1,1,6,4,6,5,4,5,5,1,NO,NO,NO,NO,SI,5,storia_2,autore_umano,gpt
7,6,5,1,1,7,1,6,6,4,4,5,1,NO,NO,NO,NO,SI,5,storia_2,autore_umano,gpt
7,6,5,1,1,7,4,6,5,5,5,5,1,NO,NO,NO,NO,SI,5,storia_2,autore_umano,gpt
7,6,5,2,1,6,5,7,6,5,4,5,1,NO,NO,NO,NO,SI,4,storia_2,autore_umano,gpt
7,6,5,2,1,6,5,6,7,5,5,5,1,NO,NO,NO,NO,SI,5,storia_2,autore_umano,gpt
7,6,5,1,1,6,5,5,6,5,5,5,1,NO,NO,NO,NO,SI,5,storia_2,autore_umano,gpt
7,6,5,1,1,6,1,7,6,5,5,5,1,NO,NO,NO,NO,SI,5,storia_2,autore_umano,gpt
6,7,6,1,1,7,3,6,7,5,5,5,1,NO,NO,NO,NO,SI,5,storia_2,autore_umano,gpt
7,6,5,2,1,6,4,7,6,5,4,5,1,NO,NO,NO,NO,SI,5,storia_2,autore_umano,gpt
7,6,6,1,1,7,6,7,6,5,5,5,1,NO,NO,NO,NO,SI,5,storia_2,autore_umano,gpt
7,6,6,2,1,6,5,7,6,5,5,5,1,NO,NO,NO,NO,SI,4,storia_2,autore_umano,gpt
7,6,5,2,1,6,3,5,6,5,5,5,1,NO,NO,NO,NO,SI,5,storia_2,autore_umano,gpt
7,6,6,1,1,7,3,6,6,5,5,5,1,NO,NO,NO,NO,SI,5,storia_2,autore_umano,gpt
5,5,5,1,1,5,4,5,5,5,5,5,1,NO,NO,NO,NO,SI,5,storia_2,autore_umano,gpt
7,6,5,2,1,6,4,6,5,5,4,5,1,NO,NO,NO,NO,SI,5,storia_2,autore_umano,gpt
7,6,5,2,1,7,5,6,6,5,4,5,1,NO,NO,NO,NO,SI,5,storia_2,autore_umano,gpt
6,5,5,1,1,6,1,5,6,5,5,5,1,NO,NO,NO,NO,SI,5,storia_2,autore_umano,gpt
6,6,5,2,1,6,4,6,5,4,4,5,1,NO,NO,NO,NO,SI,5,storia_2,autore_umano,gpt
1,5,4,1,2,5,1,5,5,5,5,5,1,NO,NO,NO,NO,SI,5,storia_2,autore_umano,gpt
7,6,5,2,1,7,4,6,5,5,5,5,1,NO,NO,NO,NO,SI,4,storia_2,autore_umano,gpt
6,5,4,2,1,6,5,6,5,4,5,5,1,NO,NO,NO,NO,SI,5,storia_2,autore_umano,gpt
7,6,6,2,1,7,5,6,6,5,4,5,1,NO,NO,NO,NO,SI,5,storia_2,autore_umano,gpt
5,6,5,2,1,6,3,5,6,4,4,5,1,NO,NO,NO,NO,SI,5,storia_2,autore_umano,gpt
7,6,5,1,1,7,5,6,7,5,5,5,1,NO,NO,NO,NO,SI,5,storia_2,autore_umano,gpt
7,6,5,1,1,7,2,6,6,5,5,5,1,NO,NO,NO,NO,SI,5,storia_2,autore_umano,gpt
5,5,4,2,1,5,3,5,5,5,4,5,1,NO,NO,NO,NO,SI,5,storia_2,autore_umano,gpt
7,6,5,1,1,7,6,5,6,5,5,5,1,NO,NO,NO,NO,SI,5,storia_2,autore_umano,gpt
5,6,5,2,1,6,3,5,5,4,5,5,1,NO,NO,NO,NO,SI,5,storia_2,autore_umano,gpt
6,5,5,2,1,6,4,5,6,4,4,5,1,NO,NO,NO,NO,SI,5,storia_2,autore_umano,gpt
6,6,5,1,1,6,4,6,6,4,5,5,1,NO,NO,NO,NO,SI,5,storia_2,autore_umano,gpt
5,5,5,2,1,5,4,5,5,5,5,5,1,NO,NO,NO,NO,SI,5,storia_2,autore_umano,gpt
6,5,5,2,1,6,4,6,5,5,4,5,1,NO,NO,NO,NO,SI,5,storia_2,autore_umano,gpt
5,5,5,2,1,5,4,5,5,5,5,5,1,NO,NO,NO,NO,SI,5,storia_2,autore_umano,gpt
7,6,6,1,1,7,4,6,6,4,4,5,1,NO,NO,NO,NO,SI,5,storia_2,autore_umano,gpt
7,6,5,2,1,7,4,6,5,5,5,5,1,NO,NO,NO,NO,SI,5,storia_2,autore_umano,gpt
6,5,5,2,1,6,4,6,5,5,5,5,1,NO,NO,NO,NO,SI,5,storia_2,autore_umano,gpt
6,5,5,2,1,6,3,6,5,4,4,5,1,NO,NO,NO,NO,SI,4,storia_2,autore_umano,gpt
6,6,5,2,1,6,4,6,5,4,4,5,1,NO,NO,NO,NO,SI,5,storia_2,autore_umano,gpt
5,5,4,2,1,5,4,6,5,5,5,5,1,NO,NO,NO,NO,SI,5,storia_2,autore_umano,gpt
6,6,5,1,1,6,5,6,6,5,5,5,1,NO,NO,NO,NO,SI,5,storia_2,autore_umano,gpt
6,5,5,2,1,6,4,5,6,4,4,5,1,NO,NO,NO,NO,SI,5,storia_2,autore_umano,gpt
7,6,5,2,1,7,4,6,6,5,4,5,1,NO,NO,NO,NO,SI,5,storia_2,autore_umano,gpt
7,6,5,2,1,7,6,5,6,5,5,5,1,NO,NO,NO,NO,SI,5,storia_2,autore_umano,gpt
7,6,5,1,1,7,4,7,6,4,4,5,1,NO,NO,NO,NO,SI,5,storia_2,autore_umano,gpt
7,6,5,2,1,7,4,6,6,5,4,5,1,NO,NO,NO,NO,SI,5,storia_2,autore_umano,gpt
7,6,5,1,1,6,5,7,6,5,5,5,1,NO,NO,NO,NO,SI,5,storia_2,autore_umano,gpt
7,6,6,1,1,7,1,6,6,5,4,5,1,NO,NO,NO,NO,SI,5,storia_2,autore_umano,gpt
7,6,6,2,1,7,5,7,6,5,5,5,1,NO,NO,NO,NO,SI,5,storia_2,autore_umano,gpt
5,5,4,1,1,5,1,5,5,5,5,5,1,NO,NO,NO,NO,SI,5,storia_2,autore_umano,gpt
7,6,6,1,1,7,1,6,6,5,4,5,1,NO,NO,NO,NO,SI,5,storia_2,autore_umano,gpt
7,6,6,2,1,7,6,7,7,5,5,5,1,NO,NO,NO,NO,SI,5,storia_2,autore_umano,gpt
6,5,5,2,1,6,5,5,6,5,5,5,1,NO,NO,NO,NO,SI,5,storia_2,autore_umano,gpt
7,6,5,2,1,7,4,6,5,4,4,5,1,NO,NO,NO,NO,SI,5,storia_2,autore_umano,gpt
7,6,6,1,1,7,1,6,6,5,5,5,1,NO,NO,NO,NO,SI,5,storia_2,autore_umano,gpt
7,6,5,2,1,6,5,6,6,5,4,5,1,NO,NO,NO,NO,SI,5,storia_2,autore_umano,gpt
6,5,6,2,1,7,4,6,5,4,5,5,1,NO,NO,NO,NO,SI,5,storia_2,autore_umano,gpt
6,5,5,1,1,6,3,5,5,5,5,5,1,NO,NO,NO,NO,SI,5,storia_2,autore_umano,gpt
5,6,5,2,1,6,4,6,5,5,5,5,1,NO,NO,NO,NO,SI,5,storia_2,autore_umano,gpt
7,6,5,1,1,6,5,6,6,5,5,5,1,NO,NO,NO,NO,SI,5,storia_2,autore_umano,gpt
6,5,5,2,1,6,5,6,5,5,5,5,1,NO,NO,NO,NO,SI,5,storia_2,autore_umano,gpt
5,5,5,2,1,5,5,5,5,5,5,5,1,NO,NO,NO,NO,SI,5,storia_2,autore_umano,gpt
5,6,6,1,1,6,1,5,6,5,5,5,1,NO,NO,NO,NO,SI,5,storia_2,autore_umano,gpt
7,6,5,2,1,7,5,6,6,5,4,5,1,NO,NO,NO,NO,SI,5,storia_2,autore_umano,gpt
7,6,5,1,1,7,2,6,6,5,5,5,1,NO,NO,NO,NO,SI,5,storia_2,autore_umano,gpt
7,6,6,2,1,7,6,7,6,5,5,5,1,NO,NO,NO,NO,SI,5,storia_2,autore_umano,gpt
7,6,5,1,1,6,2,6,5,4,4,5,1,NO,NO,NO,NO,SI,5,storia_2,autore_umano,gpt
6,5,5,2,1,6,5,6,6,4,4,5,1,NO,NO,NO,NO,SI,4,storia_2,autore_umano,gpt
6,5,5,1,1,6,2,7,6,4,4,5,1,NO,NO,NO,NO,SI,5,storia_2,autore_umano,gpt
6,5,6,2,1,6,5,6,5,5,4,5,1,NO,NO,NO,NO,SI,5,storia_2,autore_umano,gpt
6,6,5,2,1,6,5,6,6,4,4,5,1,NO,NO,NO,NO,SI,5,storia_2,autore_umano,gpt
6,5,5,2,1,6,4,5,5,5,4,5,1,NO,NO,NO,NO,SI,5,storia_2,autore_umano,gpt
6,5,5,1,2,6,4,6,5,5,5,5,1,NO,NO,NO,NO,SI,5,storia_2,autore_umano,gpt
7,6,5,1,1,7,5,6,6,5,5,5,1,NO,NO,NO,NO,SI,5,storia_2,autore_umano,gpt
6,5,5,1,1,6,2,5,5,5,5,5,1,NO,NO,NO,NO,SI,4,storia_2,autore_umano,gpt
7,6,5,1,1,7,6,7,7,3,4,5,1,NO,NO,NO,NO,SI,5,storia_3,autore_umano,gpt
7,6,5,1,1,6,5,6,7,4,4,5,1,NO,NO,NO,NO,SI,5,storia_3,autore_umano,gpt
5,6,5,1,1,5,1,6,5,4,4,5,1,NO,NO,NO,NO,SI,5,storia_3,autore_umano,gpt
7,6,5,2,1,6,4,6,6,4,4,5,1,NO,NO,NO,NO,SI,5,storia_3,autore_umano,gpt
5,5,4,1,1,5,4,5,5,4,4,5,1,NO,NO,NO,NO,SI,5,storia_3,autore_umano,gpt
7,6,5,1,1,7,5,6,5,4,4,5,1,NO,NO,NO,NO,SI,5,storia_3,autore_umano,gpt
5,5,4,1,1,5,1,5,5,3,3,5,1,NO,NO,NO,NO,SI,5,storia_3,autore_umano,gpt
7,6,6,1,1,7,6,7,6,4,5,5,1,NO,NO,NO,NO,SI,5,storia_3,autore_umano,gpt
7,6,5,1,1,7,6,7,6,3,4,5,1,NO,NO,NO,NO,SI,4,storia_3,autore_umano,gpt
5,5,4,1,1,5,2,5,5,4,4,5,1,NO,NO,NO,NO,SI,5,storia_3,autore_umano,gpt
7,6,6,2,1,6,5,7,6,5,4,5,1,NO,NO,NO,NO,SI,4,storia_3,autore_umano,gpt
7,6,5,1,1,7,4,6,7,3,4,5,1,NO,NO,NO,NO,SI,5,storia_3,autore_umano,gpt
5,5,5,1,1,5,1,5,5,3,4,5,1,NO,NO,NO,NO,SI,4,storia_3,autore_umano,gpt
7,6,5,2,1,6,5,7,6,3,4,5,1,NO,NO,NO,NO,SI,5,storia_3,autore_umano,gpt
7,7,6,1,1,7,6,5,7,4,3,5,1,NO,NO,NO,NO,SI,4,storia_3,autore_umano,gpt
7,6,5,1,1,6,4,7,6,4,4,5,1,NO,NO,NO,NO,SI,5,storia_3,autore_umano,gpt
7,6,5,1,1,6,5,7,6,3,3,4,1,NO,NO,NO,NO,SI,5,storia_3,autore_umano,gpt
5,6,5,1,1,6,1,6,6,5,5,5,1,NO,NO,NO,NO,SI,5,storia_3,autore_umano,gpt
7,6,6,1,1,7,5,6,6,4,4,5,1,NO,NO,NO,NO,SI,5,storia_3,autore_umano,gpt
7,6,5,1,1,6,5,6,7,3,3,5,1,NO,NO,NO,NO,SI,5,storia_3,autore_umano,gpt
5,6,5,1,1,6,4,5,6,5,5,5,1,NO,NO,NO,NO,SI,5,storia_3,autore_umano,gpt
7,6,5,1,1,6,5,7,6,4,4,5,1,NO,NO,NO,NO,SI,4,storia_3,autore_umano,gpt
7,6,5,2,1,6,4,7,6,4,4,5,1,NO,NO,NO,NO,SI,5,storia_3,autore_umano,gpt
7,6,5,1,1,6,2,5,6,4,4,5,1,NO,NO,NO,NO,SI,4,storia_3,autore_umano,gpt
7,6,5,1,1,7,5,6,6,4,4,5,1,NO,NO,NO,NO,SI,4,storia_3,autore_umano,gpt
6,6,5,1,1,7,3,6,5,4,5,5,1,NO,NO,NO,NO,SI,5,storia_3,autore_umano,gpt
7,6,6,1,1,7,1,6,7,4,4,5,1,NO,NO,NO,NO,SI,5,storia_3,autore_umano,gpt
7,6,6,1,1,7,6,7,7,3,4,5,1,NO,NO,NO,NO,SI,5,storia_3,autore_umano,gpt
7,6,6,1,1,7,6,6,6,4,4,5,1,NO,NO,NO,NO,SI,5,storia_3,autore_umano,gpt
7,6,6,1,1,7,6,7,6,5,4,5,1,NO,NO,NO,NO,SI,4,storia_3,autore_umano,gpt
7,6,6,1,1,6,5,6,7,4,4,5,1,NO,NO,NO,NO,SI,5,storia_3,autore_umano,gpt
7,6,6,1,1,6,5,7,6,4,4,5,1,NO,NO,NO,NO,SI,5,storia_3,autore_umano,gpt
7,6,6,1,1,7,5,6,6,3,4,5,1,NO,NO,NO,NO,SI,5,storia_3,autore_umano,gpt
7,6,6,1,1,7,5,6,7,3,4,5,1,NO,NO,NO,NO,SI,5,storia_3,autore_umano,gpt
5,6,5,2,1,6,4,5,5,3,4,5,1,NO,NO,NO,NO,SI,4,storia_3,autore_umano,gpt
7,6,6,1,1,7,5,7,6,4,4,5,1,NO,NO,NO,NO,SI,4,storia_3,autore_umano,gpt
6,6,5,1,1,6,5,6,5,5,4,5,1,NO,NO,NO,NO,SI,5,storia_3,autore_umano,gpt
7,6,5,1,1,6,5,6,7,5,4,5,1,NO,NO,NO,NO,SI,4,storia_3,autore_umano,gpt
5,6,5,1,1,6,3,6,5,4,4,5,1,NO,NO,NO,NO,SI,5,storia_3,autore_umano,gpt
7,6,5,1,1,6,1,7,6,3,3,4,1,NO,NO,NO,NO,SI,4,storia_3,autore_umano,gpt
6,6,5,1,1,6,5,6,6,4,4,5,1,NO,NO,NO,NO,SI,5,storia_3,autore_umano,gpt
6,5,5,1,1,6,4,5,6,4,4,5,1,NO,NO,NO,NO,SI,5,storia_3,autore_umano,gpt
7,6,5,1,1,7,4,6,6,3,4,5,1,NO,NO,NO,NO,SI,5,storia_3,autore_umano,gpt
7,6,6,1,1,7,6,7,6,5,4,5,1,NO,NO,NO,NO,SI,4,storia_3,autore_umano,gpt
5,6,5,1,1,6,4,5,5,4,4,5,1,NO,NO,NO,NO,SI,5,storia_3,autore_umano,gpt
7,6,5,1,1,6,2,6,6,4,4,5,1,NO,NO,NO,NO,SI,5,storia_3,autore_umano,gpt
7,6,5,1,1,6,4,5,6,3,4,5,1,NO,NO,NO,NO,SI,4,storia_3,autore_umano,gpt
7,6,5,1,1,7,4,6,7,4,4,5,1,NO,NO,NO,NO,SI,5,storia_3,autore_umano,gpt
5,6,5,1,1,6,4,5,5,5,4,5,1,NO,NO,NO,NO,SI,5,storia_3,autore_umano,gpt
7,6,5,1,1,7,6,7,6,3,3,5,1,NO,NO,NO,NO,SI,5,storia_3,autore_umano,gpt
7,6,5,1,1,6,5,6,7,4,4,5,1,NO,NO,NO,NO,SI,5,storia_3,autore_umano,gpt
7,6,5,1,1,7,6,7,6,4,4,5,1,NO,NO,NO,NO,SI,5,storia_3,autore_umano,gpt
7,6,5,1,1,7,6,6,7,3,3,5,1,NO,NO,NO,NO,SI,5,storia_3,autore_umano,gpt
5,5,4,1,1,5,1,5,5,5,4,5,1,NO,NO,NO,NO,SI,5,storia_3,autore_umano,gpt
7,6,5,1,1,7,6,7,6,3,4,5,1,NO,NO,NO,NO,SI,5,storia_3,autore_umano,gpt
5,5,5,1,1,5,1,5,5,4,4,5,1,NO,NO,NO,NO,SI,5,storia_3,autore_umano,gpt
6,6,5,1,1,6,5,6,6,3,4,5,1,NO,NO,NO,NO,SI,5,storia_3,autore_umano,gpt
7,6,5,1,1,6,5,7,6,4,4,5,1,NO,NO,NO,NO,SI,5,storia_3,autore_umano,gpt
7,6,6,1,1,7,6,7,6,4,4,5,1,NO,NO,NO,NO,SI,5,storia_3,autore_umano,gpt
7,6,5,1,1,6,5,6,6,3,4,5,1,NO,NO,NO,NO,SI,5,storia_3,autore_umano,gpt
5,5,5,1,1,5,1,5,5,4,4,5,1,NO,NO,NO,NO,SI,5,storia_3,autore_umano,gpt
5,6,5,1,1,6,2,5,5,3,4,5,1,NO,NO,NO,NO,SI,4,storia_3,autore_umano,gpt
7,6,5,1,1,7,6,6,6,4,4,5,1,NO,NO,NO,NO,SI,5,storia_3,autore_umano,gpt
7,6,5,1,1,6,4,5,6,4,3,5,1,NO,NO,NO,NO,SI,5,storia_3,autore_umano,gpt
7,6,5,1,1,7,6,5,6,3,4,5,1,NO,NO,NO,NO,SI,5,storia_3,autore_umano,gpt
7,7,6,1,1,7,6,7,7,3,3,5,1,NO,NO,NO,NO,SI,5,storia_3,autore_umano,gpt
7,6,5,2,1,7,5,6,6,4,4,5,1,NO,NO,NO,NO,SI,5,storia_3,autore_umano,gpt
7,6,6,1,1,6,2,7,6,4,4,5,1,NO,NO,NO,NO,SI,5,storia_3,autore_umano,gpt
5,6,5,1,1,6,5,7,5,4,4,5,1,NO,NO,NO,NO,SI,5,storia_3,autore_umano,gpt
7,6,5,1,1,6,4,7,6,4,4,5,1,NO,NO,NO,NO,SI,4,storia_3,autore_umano,gpt
6,6,5,1,1,7,5,6,7,3,4,5,1,NO,NO,NO,NO,SI,5,storia_3,autore_umano,gpt
7,6,5,1,1,6,3,7,6,3,4,5,1,NO,NO,NO,NO,SI,5,storia_3,autore_umano,gpt
6,7,5,1,1,6,5,7,6,4,4,5,1,NO,NO,NO,NO,SI,5,storia_3,autore_umano,gpt
7,6,5,1,1,7,6,5,6,3,4,5,1,NO,NO,NO,NO,SI,4,storia_3,autore_umano,gpt
7,6,5,1,1,7,5,6,6,4,4,5,1,NO,NO,NO,NO,SI,5,storia_3,autore_umano,gpt
7,6,5,1,1,6,5,6,7,3,4,5,1,NO,NO,NO,NO,SI,5,storia_3,autore_umano,gpt
5,6,5,1,1,6,3,5,6,3,4,5,1,NO,NO,NO,NO,SI,5,storia_3,autore_umano,gpt
7,6,5,1,1,6,5,7,6,4,5,5,1,NO,NO,NO,NO,SI,4,storia_3,autore_umano,gpt
7,6,5,1,1,6,2,5,6,3,4,5,1,NO,NO,NO,NO,SI,5,storia_3,autore_umano,gpt
7,7,6,1,1,7,6,7,6,3,4,5,1,NO,NO,NO,NO,SI,5,storia_3,autore_umano,gpt
7,6,5,1,1,7,3,6,5,4,4,5,1,NO,NO,NO,NO,SI,5,storia_3,autore_umano,gpt
7,6,6,1,1,7,5,6,6,4,4,5,1,NO,NO,NO,NO,SI,5,storia_3,autore_umano,gpt
5,5,4,1,1,5,1,5,5,5,4,5,1,NO,NO,NO,NO,SI,5,storia_3,autore_umano,gpt
7,6,5,1,1,7,5,6,6,5,4,5,1,NO,NO,NO,NO,SI,5,storia_3,autore_umano,gpt
5,5,4,1,1,5,1,5,5,4,4,5,1,NO,NO,NO,NO,SI,5,storia_3,autore_umano,gpt
7,6,6,1,1,7,6,7,6,3,3,5,1,NO,NO,NO,NO,SI,5,storia_3,autore_umano,gpt
7,6,5,1,1,6,5,6,7,4,4,5,1,NO,NO,NO,NO,SI,5,storia_3,autore_umano,gpt
7,6,6,1,1,7,5,6,6,4,4,5,1,NO,NO,NO,NO,SI,5,storia_3,autore_umano,gpt
5,6,5,1,1,6,5,5,5,4,4,5,1,NO,NO,NO,NO,SI,5,storia_3,autore_umano,gpt
7,6,5,1,1,6,5,7,6,3,4,5,1,NO,NO,NO,NO,SI,5,storia_3,autore_umano,gpt
7,7,6,1,1,7,6,7,6,4,4,5,1,NO,NO,NO,NO,SI,5,storia_3,autore_umano,gpt
7,6,5,1,1,6,4,5,6,4,4,5,1,NO,NO,NO,NO,SI,5,storia_3,autore_umano,gpt
1,5,4,1,1,5,1,5,5,3,4,5,1,NO,NO,NO,NO,SI,5,storia_3,autore_umano,gpt
7,6,5,1,1,6,4,7,6,4,3,5,1,NO,NO,NO,NO,SI,5,storia_3,autore_umano,gpt
7,6,5,1,1,6,5,7,6,5,4,5,1,NO,NO,NO,NO,SI,5,storia_3,autore_umano,gpt
7,6,5,1,1,6,5,6,6,4,4,5,1,NO,NO,NO,NO,SI,4,storia_3,autore_umano,gpt
7,6,5,1,1,7,6,6,7,3,3,5,1,NO,NO,NO,NO,SI,4,storia_3,autore_umano,gpt
7,6,5,1,1,7,4,6,6,4,4,5,1,NO,NO,NO,NO,SI,5,storia_3,autore_umano,gpt
5,5,5,1,1,5,1,5,5,4,4,5,1,NO,NO,NO,NO,SI,5,storia_3,autore_umano,gpt
7,6,6,1,1,7,5,6,7,4,4,5,1,NO,NO,NO,NO,SI,4,storia_3,autore_umano,gpt
5,4,5,3,1,5,2,4,5,3,3,4,5,NO,NO,NO,NO,SI,4,storia_1,autore_AI,gpt
6,5,6,2,1,5,3,4,5,4,4,5,1,NO,NO,NO,NO,SI,4,storia_1,autore_AI,gpt
6,5,5,3,1,6,2,4,5,3,4,4,5,NO,NO,NO,NO,SI,4,storia_1,autore_AI,gpt
7,6,5,3,1,6,3,5,7,3,4,5,5,NO,NO,NO,NO,SI,4,storia_1,autore_AI,gpt
7,6,5,3,1,6,5,6,7,3,4,5,5,NO,NO,NO,NO,SI,4,storia_1,autore_AI,gpt
7,6,5,2,1,6,1,5,6,2,3,4,5,NO,NO,NO,NO,SI,4,storia_1,autore_AI,gpt
5,5,5,2,1,5,3,4,5,2,3,4,5,NO,NO,NO,NO,SI,4,storia_1,autore_AI,gpt
7,6,5,3,1,7,4,6,6,3,4,5,1,NO,NO,NO,NO,SI,4,storia_1,autore_AI,gpt
7,6,5,3,1,6,4,6,5,4,4,5,1,NO,NO,NO,NO,SI,4,storia_1,autore_AI,gpt
7,6,6,3,1,6,2,5,6,5,4,4,1,NO,NO,NO,NO,SI,4,storia_1,autore_AI,gpt
7,6,5,2,1,6,4,5,6,3,3,5,1,NO,NO,NO,NO,SI,4,storia_1,autore_AI,gpt
5,6,5,2,1,6,2,5,5,3,3,4,1,NO,NO,NO,NO,SI,4,storia_1,autore_AI,gpt
7,6,5,2,1,6,2,5,6,3,3,5,4,NO,NO,NO,NO,SI,4,storia_1,autore_AI,gpt
5,4,4,3,1,5,3,4,5,3,4,5,1,NO,NO,NO,NO,SI,4,storia_1,autore_AI,gpt
5,5,5,3,1,5,3,5,5,3,4,5,1,NO,NO,NO,NO,SI,4,storia_1,autore_AI,gpt
7,6,5,4,1,7,4,6,7,3,4,5,1,NO,NO,NO,NO,SI,4,storia_1,autore_AI,gpt
6,6,5,3,1,7,4,5,6,4,3,4,1,NO,NO,NO,NO,SI,4,storia_1,autore_AI,gpt
7,6,5,3,1,6,3,5,6,3,3,4,5,NO,NO,NO,NO,SI,4,storia_1,autore_AI,gpt
